날짜,year,sum,수익률
2015-07-22,2014,852618,-0.0020926819334133873
2015-07-23,2014,830871,-0.025506146949747732
2015-07-24,2014,820179,-0.012868423618106806
2015-07-27,2014,805166,-0.018304540838036565
2015-07-28,2014,803026,-0.0026578370174598076
2015-07-29,2014,792925,-0.012578671176275757
2015-07-30,2014,789383,-0.004467005076142172
2015-07-31,2014,793281,0.004938033882158521
2015-08-03,2014,779326,-0.017591496581917387
2015-08-04,2014,792161,0.01646935942083294
2015-08-05,2014,808625,0.02078365382794667
2015-08-06,2014,812761,0.00511485546452306
2015-08-07,2014,812500,-0.00032112761316061
2015-08-10,2014,804556,-0.00977723076923076
2015-08-11,2014,799854,-0.0058442171831419865
2015-08-12,2014,792724,-0.008914126828146185
2015-08-13,2014,817201,0.030877077015455612
2015-08-17,2014,816807,-0.0004821335265130511
2015-08-18,2014,793612,-0.028397161140881533
2015-08-19,2014,776598,-0.02143868792306569
2015-08-20,2014,757164,-0.02502453006574834
2015-08-21,2014,728743,-0.03753612163282982
2015-08-24,2014,712800,-0.02187739710707337
2015-08-25,2014,730612,0.0249887766554433
2015-08-26,2014,756961,0.03606428583160426
2015-08-27,2014,763691,0.008890814718327533
2015-08-28,2014,780225,0.02165011765229652
2015-08-31,2014,780156,-8.843602806885009e-05
2015-09-01,2014,772079,-0.010353057593609494
2015-09-02,2014,771215,-0.0011190564696099692
2015-09-03,2014,772791,0.0020435287176727712
2015-09-04,2014,753472,-0.024998997141529866
2015-09-07,2014,756614,0.004170028879639798
2015-09-08,2014,749236,-0.009751339520548075
2015-09-09,2014,773543,0.03244238130575683
2015-09-10,2014,789126,0.020144969316508554
2015-09-11,2014,791252,0.0026941198237036
2015-09-14,2014,783856,-0.009347211760602159
2015-09-15,2014,787006,0.004018595252189172
2015-09-16,2014,800026,0.016543711229647595
2015-09-17,2014,801336,0.0016374467829796124
2015-09-18,2014,805716,0.005465871993770355
2015-09-21,2014,797739,-0.009900510849976896
2015-09-22,2014,811402,0.017127155623581247
2015-09-23,2014,798186,-0.016287857313637355
