날짜,year,sum,수익률
2015-05-26,2014,898435,0.005245332292024507
2015-05-27,2014,886196,-0.013622577036736083
2015-05-28,2014,892023,0.006575294855765579
2015-05-29,2014,897687,0.006349612061572474
2015-06-01,2014,911964,0.015904207145697846
2015-06-02,2014,911486,-0.0005241434968924485
2015-06-03,2014,908025,-0.003797096170429337
2015-06-04,2014,907802,-0.0002455879518735715
2015-06-05,2014,914122,0.006961870540051596
2015-06-08,2014,927663,0.014813121224519277
2015-06-09,2014,931058,0.003659734192265951
2015-06-10,2014,940252,0.009874787607216717
2015-06-11,2014,919252,-0.022334438001727186
2015-06-12,2014,918645,-0.00066031947714007
2015-06-15,2014,912933,-0.00621785346896786
2015-06-16,2014,918513,0.006112168143773911
2015-06-17,2014,943003,0.026662660190982512
2015-06-18,2014,947068,0.004310696784633805
2015-06-19,2014,947399,0.0003494997191331173
2015-06-22,2014,943864,-0.0037312684518350236
2015-06-23,2014,946179,0.002452683861234206
2015-06-24,2014,962586,0.017340270709876204
2015-06-25,2014,972820,0.010631777316520319
2015-06-26,2014,970171,-0.002723011451244872
2015-06-29,2014,945845,-0.025073930265901545
2015-06-30,2014,955590,0.01030295661551306
2015-07-01,2014,971690,0.016848229889387722
2015-07-02,2014,971164,-0.0005413249081497318
2015-07-03,2014,968532,-0.002710149881997248
2015-07-06,2014,948055,-0.021142306087976404
2015-07-07,2014,928736,-0.02037750974363306
2015-07-08,2014,897725,-0.03339054370671535
2015-07-09,2014,909642,0.01327466651814313
2015-07-10,2014,921535,0.013074374314290704
2015-07-13,2014,936310,0.016033031843608825
2015-07-14,2014,938475,0.0023122683726544135
2015-07-15,2014,950659,0.012982764591491502
2015-07-16,2014,949761,-0.0009446078983105233
2015-07-17,2014,957958,0.008630592327964592
2015-07-20,2014,978416,0.021355842322941188
2015-07-21,2014,972266,-0.006285669899102175
2015-07-22,2014,961888,-0.010674033649227699
2015-07-23,2014,939832,-0.022929904521108435
2015-07-24,2014,932244,-0.00807378339958631
2015-07-27,2014,907380,-0.026671129017724948
2015-07-28,2014,899522,-0.008660098305010022
2015-07-29,2014,892025,-0.008334426506522385
2015-07-30,2014,883798,-0.009222835682856423
2015-07-31,2014,883281,-0.0005849752997857394
2015-08-03,2014,866337,-0.019183023296097113
2015-08-04,2014,881490,0.017490884032426157
2015-08-05,2014,901541,0.022746712951933645
2015-08-06,2014,906271,0.005246572257945115
2015-08-07,2014,904248,-0.0022322241360476225
2015-08-10,2014,892414,-0.013087117693376116
2015-08-11,2014,883763,-0.009693931291978819
2015-08-12,2014,872410,-0.012846204242540127
2015-08-13,2014,898591,0.03000997237537395
2015-08-17,2014,896876,-0.001908543486413783
2015-08-18,2014,872232,-0.027477600024975568
2015-08-19,2014,856229,-0.018347182859606126
2015-08-20,2014,836941,-0.022526683866115227
2015-08-21,2014,803263,-0.040239395608531514
2015-08-24,2014,786908,-0.020360703779459532
2015-08-25,2014,809319,0.028479822291805457
2015-08-26,2014,836166,0.033172333776916085
2015-08-27,2014,844683,0.010185776508492284
2015-08-28,2014,861528,0.01994239258988273
2015-08-31,2014,861745,0.0002518780585192282
2015-09-01,2014,852073,-0.011223737880695528
2015-09-02,2014,850946,-0.0013226566268382811
2015-09-03,2014,853862,0.003426774436920743
2015-09-04,2014,832753,-0.024721793451400798
2015-09-07,2014,837147,0.005276474536867415
2015-09-08,2014,827642,-0.01135403937420787
2015-09-09,2014,853162,0.030834587901532373
2015-09-10,2014,869918,0.01963988081982082
2015-09-11,2014,872702,0.0032003016376256355
2015-09-14,2014,863993,-0.009979351485386756
2015-09-15,2014,867870,0.004487304873997733
2015-09-16,2014,881966,0.016242063903580073
2015-09-17,2014,880675,-0.001463775247571908
